download_count,project
103837,"python-lokalise-api"
103830,"sio4onnx"
103814,"sna4onnx"
103792,"aimrocks"
103787,"sbi4onnx"
103776,"soc4onnx"
103773,"polars-ols"
103767,"mimesniff"
103756,"intel-opencl-rt"
103742,"sed4onnx"
103732,"image"
103709,"svs4onnx"
103709,"sod4onnx"
103696,"django-dynamic-preferences"
103669,"pytest-isort"
103660,"leafmap"
103623,"dnaio"
103617,"sde4onnx"
103611,"httpserver"
103606,"f5-icontrol-rest"
103591,"whisper-timestamped"
103565,"python-openid"
103535,"dlint"
103506,"repomix"
103476,"pathlib3x"
103455,"klujax"
103447,"scikit-surprise"
103426,"massive"
103399,"zexceptions"
103378,"advertools"
103375,"quimb"
103370,"huawei-solar"
103367,"bloodhound-ce"
103358,"lenses"
103357,"pylibdmtx"
103352,"geode-simplex"
103336,"pysen"
103312,"testinfra"
103310,"pypolyline"
103302,"pandas-summary"
103283,"harness-python-sdk"
103248,"distrax"
103244,"dmpython"
103206,"datasetsforecast"
103199,"airflow-code-editor"
103145,"reproject"
103131,"pylibftdi"
103122,"siphon"
103101,"castellan"
103075,"nano"
102932,"slh-dsa"
102928,"replit-river"
102880,"nucliadb-dataset"
102849,"manim"
102840,"aws-cdk-aws-batch"
102782,"suds-jurko"
102748,"konlpy"
102726,"awkward0"
102694,"pycld3"
102682,"edx-toggles"
102671,"django-pglocks"
102668,"arro3-compute"
102641,"mypy-zope"
102640,"acryl-datahub-actions"
102628,"deadcode"
102570,"edx-rest-api-client"
102534,"pybigquery"
102492,"aiperf"
102471,"snowflake-id"
102422,"pypylon"
102401,"zope"
102367,"django-activity-stream"
102344,"engineering-notation"
102335,"nvshmem4py-cu12"
102299,"dpcpp-cpp-rt"
102292,"spark-sklearn"
102288,"workspace-mcp"
102235,"sf-hamilton"
102232,"easydev"
102226,"django-defender"
102193,"astcheck"
102166,"django-template-partials"
102103,"dagster-embedded-elt"
102102,"pipecat-ai-flows"
102083,"metaflow-stubs"
102081,"amplpy"
102035,"theano"
102005,"apischema"
101963,"projectaria-tools"
101931,"nvidia-nat-langchain"
101911,"skrub"
101877,"aspy-refactor-imports"
101863,"airbyte-protocol-models"
101855,"fpyutils"
101854,"python-twitter"
101845,"apache-airflow-providers-keycloak"
101842,"stringparser"
101829,"geotext"
101817,"kubeflow"
101750,"basemap-data"
101747,"jxmlease"
101733,"query-string"
101727,"pyjson"
101715,"bash"
101666,"allure-pytest-default-results"
101661,"pypots"
101605,"google-cloud-service-control"
101593,"pyoxigraph"
101576,"langgraph-swarm"
101559,"mediafile"
101551,"opendal"
101547,"arelle-release"
101536,"zope-tal"
101492,"onelogin"
101492,"nucliadb-utils"
101485,"pygrinder"
101462,"python-incidentio-client"
101453,"alibabacloud-gateway-pop"
101439,"consolemd"
101435,"tf-hub-nightly"
101434,"sparkmagic"
101381,"aws-glue-schema-registry"
101366,"google-maps-places"
101331,"gpt-oss"
101295,"benchpots"
101271,"seeq"
101229,"onesignal-python-api"
101223,"envoy"
101212,"pykdtree"
101202,"asyncvnc"
101179,"dynamixel-sdk"
101145,"fastnanoid"
101143,"panda3d-simplepbr"
101138,"uproot3"
101104,"devcycle-python-server-sdk"
101079,"uproot3-methods"
101036,"gw-dsl-parser"
101032,"shell"
100984,"authencoding"
100981,"nbparameterise"
100956,"tf-models-nightly"
100934,"cg"
100914,"cirq-web"
100860,"mkdocs-api-autonav"
100859,"aiomoto"
100815,"llamaindex-py-client"
100792,"pyportfolioopt"
100778,"lightning-cloud"
100722,"vanna"
100680,"manimpango"
100669,"paddle-python-sdk"
100647,"lovely-numpy"
100628,"humps"
100615,"panda3d-gltf"
100613,"pygeocodio"
100557,"dis3"
100554,"trainstation"
100546,"datetime-truncate"
100543,"django-channels"
100536,"zss"
100476,"nvidia-resiliency-ext"
100471,"ob-metaflow"
100448,"cdk-common"
100435,"adafruit-circuitpython-busdevice"
100416,"iptools"
100416,"causal-conv1d"
100415,"soynlp"
100383,"wkhtmltopdf"
100383,"vllm-tpu"
100348,"valohai-utils"
100239,"authheaders"
100230,"timeflake"
100219,"dynamodb-encryption-sdk"
100120,"transformations"
100087,"huaweicloudsdkcore"
100078,"geomdl"
100044,"citeproc-py"
100018,"lightdsa"
100010,"uv-iso-env"
99985,"pipestat"
99968,"qiskit-terra"
99944,"aliyun-python-sdk-alimt"
99927,"cmap"
99911,"python-autoviv"
99868,"mintotp"
99851,"contexttimer"
99844,"arraykit"
99829,"bithuman"
99776,"amazon-textract-prettyprinter"
99760,"scrapegraphai"
99759,"soda-core-redshift"
99672,"docx-mailmerge"
99671,"launchdarkly-openfeature-server"
99652,"momentchi2"
99643,"ai4ts"
99594,"oslash"
99575,"edx-django-release-util"
99548,"zope-sequencesort"
99506,"pydevicetree"
99498,"pandas-schema"
99497,"sphinxcontrib-doxylink"
99479,"python-envcfg"
99467,"apache-flink-libraries"
99462,"face-recognition-models"
99385,"collectfasta"
99377,"pytorch-tokenizers"
99357,"flexmock"
99349,"lumigo-tracer"
99345,"python-ics"
99325,"dask-geopandas"
99313,"streamlit-echarts"
99301,"grizz"
99285,"django-slack"
99275,"cyrtranslit"
99260,"pulumi-cloudflare"
99251,"dominodatalab"
99244,"breadability"
99221,"distribute"
99216,"certbot-dns-duckdns"
99211,"robotframework-dependencylibrary"
99196,"proto-schema-parser"
99191,"django-rest-auth"
99167,"pyteomics"
99130,"sdmx1"
99108,"piper"
99103,"flask-opentracing"
99098,"ipysigma"
99050,"django-enum"
99011,"cobs"
98998,"edx-auth-backends"
98982,"zope-tales"
98981,"spherogram"
98968,"zope-structuredtext"
98965,"rebulk"
98948,"types-aiobotocore-iot-data"
98940,"govee-api-laggat"
98924,"rsl-rl-lib"
98908,"nflx-genie-client"
98906,"meteomatics"
98906,"yahooquery"
98886,"gologin"
98885,"openedx-events"
98857,"sphobjinv"
98850,"mkl-include"
98823,"pyvcd"
98821,"dycw-utilities"
98812,"textract-trp"
98796,"trackintel"
98762,"pylint-odoo"
98710,"edx-ccx-keys"
98696,"pyarrowfs-adlgen2"
98678,"openedx-atlas"
98647,"todoist-api-python"
98634,"fxrays"
98622,"apache-airflow-providers-segment"
98615,"cbitstruct"
98539,"mudata"
98501,"json2table"
98494,"pysmi-lextudio"
98446,"polyscope"
98443,"fastcdc"
98434,"broadbean"
98434,"pytest-spec"
98431,"vokativ"
98384,"twitter-ads"
98357,"pyreadr"
98329,"pytest-fail-slow"
98318,"django-request-id"
98305,"babelfish"
98269,"ttp-templates"
98215,"tensorrt-cu12-libs"
98214,"ypricemagic"
98214,"datapackage"
98179,"pandas-ta-classic"
98165,"setenvironment"
98164,"u8darts"
98162,"multimapping"
98118,"markdown-to-json"
98109,"chatterbox-tts"
98100,"grpcio-opentracing"
98093,"propelauth-fastapi"
98086,"sweetviz"
98082,"django-config-models"
98071,"pylertalertmanager"
98057,"azure-communication-identity"
98056,"fschat"
98042,"ignore-python"
98040,"pysimplegui"
98021,"behavex"
97997,"onnxruntime-rocm"
97985,"django-post-office"
97955,"google-tunix"
97936,"pip-chill"
97879,"skforecast"
97846,"clang-tool-chain"
97840,"databricks-sql-connector-core"
97817,"django-s3-storage"
97797,"tlds"
97793,"kml2geojson"
97792,"types-aiobotocore-eks"
97761,"metatrader5"
97728,"aws-cdk-aws-kinesisfirehose-destinations-alpha"
97728,"pyulog"
97673,"anycrc"
97662,"placo"
97646,"python-cas"
97611,"cerbos"
97604,"heavyball"
97587,"qwen-asr"
97586,"hatch-protobuf"
97580,"elastic-agent-client"
97553,"socketdev"
97547,"intersphinx-registry"
97497,"aia"
97484,"waxtablet"
97484,"islpy"
97477,"extra-platforms"
97467,"edx-lint"
97454,"passagemath-homfly"
97376,"pycuda"
97355,"bottle-websocket"
97341,"home-assistant-chip-clusters"
97331,"sanic-jwt"
97324,"edx-codejail"
97316,"fabric-cicd"
97306,"moonraker-api"
97241,"uuid7-standard"
97208,"types-aiobotocore-sesv2"
97200,"sailthru-client"
97198,"aws-request-signer"
97188,"python-coveralls"
97120,"pytest-testrail"
97092,"alibabacloud-ecs20140526"
97082,"volkswagencarnet"
97080,"filestack-python"
97068,"python-fcl"
97036,"amazon-sns-extended-client"
96991,"google-cloud-iap"
96984,"zope-browserpage"
96937,"piccolo-admin"
96932,"aliyun-python-sdk-rds"
96928,"py-ocsf-models"
96910,"execnb"
96887,"pydantic-factories"
96849,"gmssl"
96837,"file-magic"
96778,"ftd2xx"
96739,"tgscheduler"
96694,"approval-utilities"
96642,"griffe-warnings-deprecated"
96623,"byllm"
96597,"millify"
96579,"web-pdb"
96559,"qiskit-qasm3-import"
96489,"bandwidth-sdk"
96479,"binsize"
96443,"cssmin"
96425,"cxxheaderparser"
96418,"daemoniker"
96416,"odoorpc"
96369,"eight"
96368,"isosurfaces"
96344,"guessit"
96333,"mo-logs"
96292,"rpdb"
96275,"bnnumerizer"
96241,"detoxify"
96227,"zope-browserresource"
96226,"interchange"
96220,"nassl"
96201,"apache-airflow-providers-apprise"
96193,"always-updates"
96193,"dotenv-linter"
96167,"openrouter"
96138,"gridtools-cpp"
96103,"mo-kwargs"
96089,"pytest-explicit"
96085,"faster-eth-abi"
96085,"fastapi-sqlalchemy"
96063,"asyncore-wsgi"
96036,"ansible-creator"
96032,"azure-identity-broker"
96020,"piccolo-api"
96014,"dynet"
96000,"nosexcover"
95991,"z3c-pt"
95945,"baseten-performance-client"
95931,"wrapper-tls-requests"
95895,"nemo-text-processing"
95890,"edx-api-doc-tools"
95887,"zope-contentprovider"
95884,"pyldavis"
95878,"vegafusion-python-embed"
95740,"winrt-windows-devices-bluetooth"
95718,"traveltimepy"
95638,"oqpy"
95632,"better-optimize"
95611,"topk-sdk"
95588,"ogb"
95551,"emukit"
95549,"localtileserver"
95545,"pysnmp-lextudio"
95510,"gsheets"
95497,"git-review"
95472,"email"
95435,"dtreeviz"
95420,"icalendar-searcher"
95418,"opensimplex"
95409,"esphome-dashboard"
95398,"aws-encryption-sdk-cli"
95385,"pyvisa-sim"
95367,"apache-airflow-providers-dingding"
95353,"winrt-windows-devices-enumeration"
95350,"xsdata-pydantic"
95347,"python-registry"
95278,"sagemaker-containers"
95238,"sphinx-panels"
95218,"logmuse"
95214,"morfessor"
95189,"winrt-windows-devices-bluetooth-genericattributeprofile"
95177,"microversion-parse"
95096,"fbuild"
95075,"cypari"
95072,"gcloud-rest-pubsub"
95069,"types-pytest-lazy-fixture"
95056,"unittest-parametrize"
95052,"salesforce-fuelsdk"
95026,"cmocean"
95015,"s3urls"
95010,"tnefparse"
94991,"awsiotpythonsdk"
94970,"winrt-windows-devices-bluetooth-advertisement"
94912,"tempdir"
94889,"dbnd-spark"
94877,"argparse-logging"
94832,"edx-rbac"
94805,"monarchmoney"
94794,"bitarray-hardbyte"
94778,"git-cliff"
94772,"pypinyin-dict"
94755,"xtgeo"
94736,"ai2-olmo"
94705,"opentelemetry-resource-detector-containerid"
94659,"ctparse"
94656,"tacacs-plus"
94575,"pysentry-rs"
94557,"django-cognito-jwt"
94542,"zope-datetime"
94536,"athina-client"
94534,"fractional-indexing"
94521,"stups-zign"
94497,"datacorecommon"
94466,"pandas-redshift"
94462,"stemming"
94438,"djangorestframework-guardian"
94432,"sqlalchemy-rdsiam"
94418,"apns2-up"
94414,"py-trees"
94410,"beautysh"
94404,"types-aiobotocore-securityhub"
94401,"async-factory-boy"
94390,"dyntastic"
94372,"zope-testbrowser"
94371,"vmware-vapi-runtime"
94352,"python-ffmpeg"
94336,"fab-classic"
94290,"pyperformance"
94237,"z3c-rml"
94218,"giving"
94217,"pyflux"
94211,"kurigram"
94197,"aws-cdk-aws-fsx"
94175,"pyln-proto"
94120,"streamlit-plotly-events"
94111,"llama-index-postprocessor-cohere-rerank"
94109,"ora2"
94090,"databricks-test"
94061,"ast-decompiler"
94024,"django-softdelete"
94009,"pyamqp"
93965,"stups-cli-support"
93962,"zope-viewlet"
93948,"cylc-flow"
93944,"adafruit-circuitpython-typing"
93940,"plink"
93925,"maven-artifact"
93907,"pykml"
93833,"xinference-client"
93830,"pyqt-builder"
93821,"cloudcheck"
93804,"hyper-up"
93800,"types-boto3-comprehend"
93797,"monorepo"
93795,"distro-info"
93786,"zope-ptresource"
93775,"flask-alembic"
93736,"business-rules"
93732,"adafruit-circuitpython-requests"
93718,"types-aiobotocore-iot"
93708,"pyqwest"
93664,"pyrabbit"
93623,"vmware-vcenter"
93591,"pyxdameraulevenshtein"
93530,"fypp"
93523,"pip-upgrader"
93518,"pyrabbit2"
93508,"fakesnow"
93504,"coqui-tts-trainer"
93483,"clip"
93475,"ordered-enum"
93428,"unique-names-generator"
93401,"azure-ai-language-questionanswering"
93380,"flask-injector"
93356,"openedx-django-pyfs"
93352,"julia"
93313,"brevo-python"
93306,"diskimage-builder"
93305,"librouteros"
93244,"ngboost"
93228,"teslajsonpy"
93206,"py-directus"
93177,"pyln-client"
93155,"gliner2"
93141,"outerbounds"
93140,"py-iam-expand"
93129,"pyln-bolt7"
93105,"minisbd"
93101,"ob-metaflow-extensions"
93093,"ploomber-extension"
93084,"tonsdk"
93080,"warchant-dc-schema"
93058,"endec"
92956,"cvxpy-base"
92934,"vmware-vapi-common-client"
92925,"datashape"
92839,"arrow-odbc"
92820,"aws-cdk-aws-imagebuilder"
92820,"pyctcdecode"
92793,"wyhash"
92745,"hyperleaup"
92713,"arn"
92681,"haystack-pydoc-tools"
92668,"running-process"
92660,"django-viewflow"
92636,"pansi"
92629,"django-components"
92627,"koji"
92621,"python-forge"
92603,"xarray-datatree"
92602,"hdx-python-utilities"
92594,"alibabacloud-vpc20160428"
92582,"fastapi-utilities"
92557,"edx-submissions"
92555,"locales"
92526,"siphashc"
92453,"apache-airflow-providers-apache-pinot"
92451,"marvin"
92444,"pika-stubs"
92438,"requests-negotiate-sspi"
92431,"ydiff"
92411,"torch-directml"
92398,"meross-iot"
92398,"pyspark-data-sources"
92395,"cdktf-cdktf-provider-random"
92370,"letta"
92370,"dependencies"
92353,"apache-airflow-providers-microsoft-psrp"
92348,"kekik"
92339,"trieve-py-client"
92326,"goose3"
92325,"django-db-geventpool"
92284,"quadrilateral-fitter"
92274,"xar"
92271,"antropy"
92258,"py-solc-x"
92239,"tensorrt-cu13"
92196,"teradata"
92167,"kedro-mlflow"
92167,"verl"
92164,"moz-sql-parser"
92155,"acryl-datahub-dagster-plugin"
92149,"cryptg"
92124,"zope-browsermenu"
92118,"chromedriver-binary"
92111,"edx-celeryutils"
92110,"geckordp"
92069,"fbmessenger"
92029,"geodatasets"
92015,"sshkeyboard"
92013,"delegator-py"
91997,"supertokens-python"
91992,"cupy-cuda11x"
91986,"datetype"
91979,"nocasedict"
91960,"hatch-regex-commit"
91953,"pythran-openblas"
91945,"overpunch"
91939,"panflute"
91904,"prisma-sase"
91854,"compas"
91843,"mkdocs-markdownextradata-plugin"
91834,"openbabel-wheel"
91811,"winrmcp"
91806,"django-nonrelated-inlines"
91757,"fuzzyfinder"
91754,"fedora-messaging"
91709,"django-leaflet"
91689,"pycolmap"
91669,"xmacro"
91669,"pycalverter"
91641,"purify"
91636,"can-ada"
91623,"p-tqdm"
91606,"unfoldnd"
91592,"django-fsm-log"
91589,"spidev"
91539,"schema2pyarrow"
91523,"pingparsing"
91517,"sax"
91512,"python-manilaclient"
91495,"dbt-coverage"
91459,"yookassa"
91431,"nbzip"
91406,"flake8-deprecated"
91383,"fastcrud"
91356,"odc-geo"
91354,"coinbase-advanced-py"
91324,"pybindgen"
91322,"types-tree-sitter-languages"
91312,"passagemath-glpk"
91312,"scikit-fem"
91301,"slackblocks"
91291,"cronex"
91275,"apache-airflow-providers-apache-hdfs"
91252,"erppeek"
91249,"dbt-metabase"
91231,"urlman"
91226,"pyric"
91225,"nb-clean"
91219,"cvc5"
91200,"django-authlib"
91195,"edxval"
91185,"httplib2shim"
91149,"perceptron"
91120,"tensorrt-cu13-libs"
91107,"pybatchexecute"
91044,"uiautomator"
91034,"lti-consumer-xblock"
91007,"scikit-learn-extra"
90990,"os-brick"
90975,"sentinel"
90966,"dcor"
90962,"sqlalchemy-citext"
90953,"event-tracking"
90939,"pysolar"
90925,"airporttime"
90881,"asyncgui"
90879,"ipynb"
90869,"rel"
90867,"sqruff"
90862,"edx-ace"
90832,"pyocd-pemicro"
90828,"tensorflow-data-validation"
90820,"types-invoke"
90815,"ansi"
90792,"3lc"
90787,"sphinxext-rediraffe"
90745,"cyksuid"
90737,"mwtypes"
90735,"h5grove"
90712,"edx-search"
90699,"jupysql-plugin"
90696,"vat-utils"
90689,"langchain-cerebras"
90683,"logstash-formatter"
90682,"uplink"
90678,"edx-event-bus-kafka"
90676,"openinference-instrumentation-portkey"
90670,"types-pyfarmhash"
90656,"dataclass-csv"
90652,"pytest-container"
90625,"adafruit-pureio"
90613,"pproxy"
90598,"apache-airflow-providers-common-messaging"
90593,"htmlbuilder"
90584,"jupyter-sphinx"
90582,"mailman"
90550,"types-atomicwrites"
90546,"dagio"
90534,"nbdev-sphinx"
90533,"censys"
90508,"sap-ai-sdk-gen"
90478,"subprocrunner"
90455,"pytest-xdist-worker-stats"
90450,"tempenv"
90435,"gs-quant"
90393,"executorch"
90384,"signal-processing-algorithms"
90376,"edx-django-sites-extensions"
90323,"airwaveapiclient"
90295,"bridgekeeper"
90265,"scikit-posthocs"
90262,"flask-log-request-id"
90258,"pytest-mpi"
90244,"zope-globalrequest"
90244,"kserve"
90234,"uiautomation"
90232,"sphinx-simplepdf"
90185,"awsretry"
90175,"lz4tools"
90151,"debian-inspector"
90148,"pytest-func-cov"
90121,"openedx-filters"
90092,"template-specialize"
90084,"delorean"
90070,"dbt-dremio"
90036,"tiledb"
90032,"openinference-instrumentation-pydantic-ai"
90020,"qualang-tools"
89980,"django-markdownx"
89971,"edx-proctoring"
89950,"pyalex"
89921,"bioversions"
89910,"flake8-pep3101"
89888,"qmp"
89879,"readthedocs-sphinx-ext"
89850,"edx-when"
89841,"openedx-calc"
89832,"hikari"
89823,"mockredispy"
89820,"findiff"
89813,"gnews"
89783,"licenseheaders"
89762,"composio-openai-agents"
89739,"gmr"
89714,"flightradarapi"
89708,"excel-formulas-calculator"
89707,"pptree"
89688,"biip"
89672,"streamlit-pdf"
89657,"types-aiobotocore-timestream-query"
89652,"ai-edge-litert-nightly"
89647,"tox-gh"
89638,"anticaptchaofficial"
89614,"dbt-fabricspark"
89609,"pygad"
89593,"lightrag-hku"
89557,"empty-files"
89506,"pyffx"
89505,"mack"
89484,"mcp-server-qdrant"
89453,"pytest-loop"
89424,"os-resource-classes"
89424,"ocsf-pydantic"
89418,"django-sql-utils"
89409,"cdict"
89397,"onnx-simplifier"
89353,"django-user-tasks"
89305,"pyopenjtalk"
89288,"lerobot"
89285,"django-tastypie"
89285,"skope-rules"
89269,"hbreader"
89246,"wn"
89243,"abstra"
89215,"zc-buildout"
89184,"qreader"
89145,"lunary"
89136,"typing-validation"
89134,"edx-sga"
89133,"yubico-client"
89122,"apache-airflow-providers-apache-pig"
89086,"kcli"
89073,"chem"
89071,"nbtoolbelt"
89068,"poml"
89064,"bittensor"
89034,"xblock-utils"
88938,"djangosaml2idp"
88933,"tox-docker"
88923,"fusesoc"
88805,"arcade-mcp-server"
88767,"passagemath-coxeter3"
88736,"xss-utils"
88720,"kerchunk"
88716,"pypyodbc"
88655,"openinference-instrumentation-crewai"
88632,"edx-tincan-py35"
88621,"os-vif"
88618,"prefixcommons"
88616,"dagger-io"
88615,"configparser2"
88597,"foxglove-client"
88580,"aspose-slides"
88465,"py3nvml"
88456,"types-aiobotocore-sagemaker"
88432,"flare-capa"
88429,"llama-index-vector-stores-azureaisearch"
88406,"isocodes"
88400,"drf-api-logger"
88394,"eel"
88377,"edx-completion"
88314,"mediatype"
88286,"unidep"
88286,"llama-index-readers-google"
88272,"uipath-platform"
88260,"pyexcel-ods3"
88250,"azure-cognitiveservices-knowledge-qnamaker"
88222,"snappy-manifolds"
88207,"pysodium"
88196,"cloudsearch"
88159,"scrapinghub"
88143,"esp-idf-nvs-partition-gen"
88114,"miniopy-async"
88103,"pyexcel-ezodf"
88098,"mysql-mimic"
88068,"linode-cli"
88055,"markdown-strings"
88022,"scrapy-zyte-api"
88007,"kreuzberg"
87998,"sepaxml"
87988,"cloudconvert"
87975,"cli-mcp-server"
87972,"sklearn-evaluation"
87947,"timeout-sampler"
87946,"sh-py"
87936,"qoi"
87920,"assemblyline-ui"
87881,"dicom2nifti"
87856,"inputs"
87822,"langflow"
87816,"edx-organizations"
87784,"apideck-unify"
87779,"case-convert"
87764,"iso-639"
87763,"nameko"
87722,"codejail-includes"
87711,"django-cid"
87704,"dracopy"
87691,"faster-eth-utils"
87689,"django-method-override"
87680,"edalize"
87669,"stubs"
87661,"ecs-deploy"
87657,"antlr4-tools"
87648,"mailer"
87647,"conda-lock"
87617,"openinference-instrumentation-vertexai"
87579,"random-uk-bank-account"
87565,"doroutes"
87554,"pytest-fastapi-deps"
87544,"dictknife"
87532,"python-lsp-black"
87532,"spyne"
87519,"torchft-nightly"
87504,"fprettify"
87466,"prosemirror"
87452,"openai-messages-token-helper"
87451,"urduhack"
87437,"ishex"
87430,"pyddq"
87408,"secscanner2junit"
87407,"matrix-synapse"
87355,"edx-bulk-grades"
87349,"ansible-dev-environment"
87321,"asynckivy"
87296,"django-more-admin-filters"
87293,"ansible-sign"
87284,"patroni"
87268,"batchgenerators"
87259,"pyvrl"
87231,"passagemath-categories"
87227,"edx-event-bus-redis"
87213,"skorch"
87187,"pyrit"
87179,"mouse"
87117,"telegramify-markdown"
87041,"checkhash"
87030,"parfive"
87027,"acid-xblock"
87009,"cutlet"
87003,"yasoo"
86994,"django-summernote"
86950,"yamlcore"
86921,"imagededup"
86916,"types-opencolorio"
86884,"wandelbots-api-client"
86880,"aws-cdk-aws-apigatewayv2-alpha"
86850,"llama-index-llms-gemini"
86849,"slumber"
86848,"pysqlsync"
86822,"tdewolff-minify"
86809,"sqlalchemy-filters"
86795,"pip-licenses-lib"
86790,"edx-milestones"
86765,"essential-generators"
86730,"jake"
86716,"qrdet"
86704,"passagemath-objects"
86684,"surrogate"
86677,"rusket"
86652,"environ-config"
86649,"gigachat"
86637,"netifaces2"
86621,"help-tokens"
86592,"apache-airflow-providers-edge3"
86581,"python-libmaas"
86570,"arthur-client"
86550,"behavex-images"
86536,"nostril-detector"
86533,"asyncpg-trek"
86514,"ocsf-lib"
86493,"sqlalchemy-migrate"
86486,"fft-conv-pytorch"
86475,"types-boto3-sts"
86456,"crowdsourcehinter-xblock"
86445,"mabwiser"
86440,"apache-airflow-providers-apache-iceberg"
86427,"ib-async"
86421,"enmerkar-underscore"
86401,"apache-airflow-providers-openfaas"
86395,"wagtail-factories"
86394,"dagster-mysql"
86384,"ansible-dev-tools"
86379,"python-irodsclient"
86378,"xdsl"
86366,"ida-netnode"
86347,"json-flattener"
86343,"done-xblock"
86332,"smoldot-light"
86327,"jsonasobj2"
86319,"eurostat"
86308,"pyvi"
86233,"bandit-sarif-formatter"
86221,"smbus"
86220,"strip-ansi"
86201,"esp-idf-panic-decoder"
86198,"pynrrd"
86182,"recordtype"
86150,"dolphin-memory-engine"
86136,"types-aiobotocore-organizations"
86126,"id-phonenumbers"
86101,"snowflake-connector-python-nightly"
86090,"pulsectl"
86054,"aioprocessing"
86040,"cdktf-cdktf-provider-datadog"
86039,"spf2ip"
86026,"openedx-forum"
86002,"treeswift"
85985,"twilio-stubs"
85971,"bdbag"
85958,"apig-wsgi"
85945,"tobiko-cloud-helpers"
85899,"bettermap"
85877,"galaxy-util"
85875,"knot-floer-homology"
85856,"grafana-django-saml2-auth"
85832,"super-csv"
85824,"http-sf"
85806,"cvat-sdk"
85791,"mac-alias"
85788,"shinyswatch"
85762,"wtforms-sqlalchemy"
85745,"django-user-sessions"
85725,"cohere-compass-sdk"
85705,"jsonable"
85678,"foundry-local-sdk"
85670,"types-aiobotocore-bedrock-agent"
85653,"python-freeipa"
85587,"globre"
85564,"recommender-xblock"
85544,"cotengra"
85529,"gandlf"
85520,"tma-authenticator"
85519,"mwxml"
85508,"para"
85484,"pip2pi"
85470,"large-image"
85459,"peakutils"
85458,"sap-ai-sdk-core"
85455,"monotonic-alignment-search"
85451,"pytest-logging"
85435,"mdformat-black"
85417,"staff-graded-xblock"
85392,"laion-clap"
85390,"mad-prefect"
85376,"sysrsync"
85374,"pytest-rich"
85367,"toon-format"
85342,"flexpolyline"
85331,"opuslib"
85292,"betterproto2-compiler"
85286,"wsme"
85282,"apache-airflow-providers-apache-kylin"
85248,"django-ace"
85238,"openedx-django-wiki"
85213,"apache-airflow-providers-apache-drill"
85204,"brokenaxes"
85187,"multipart-reader"
85185,"types-first"
85148,"ulid"
85116,"panns-inference"
85083,"openedx-django-require"
85077,"django-decorator-include"
85042,"blurhash-python"
85032,"pytest-threadleak"
84994,"mwcli"
84993,"django-compression-middleware"
84990,"pypi"
84952,"apache-airflow-providers-pgvector"
84890,"pypugjs"
84868,"olxcleaner"
84868,"honeycomb-beeline"
84855,"xblock-drag-and-drop-v2"
84840,"webp"
84793,"nominal"
84761,"hdmf-zarr"
84751,"llama-index-vector-stores-elasticsearch"
84732,"keboola-component"
84731,"pygments-styles"
84730,"cuequivariance"
84727,"cppimport"
84706,"apache-airflow-providers-weaviate"
84703,"django-easy-audit"
84666,"snakemake-interface-executor-plugins"
84631,"mixbox"
84628,"xblock-google-drive"
84616,"xblock-poll"
84611,"hepconvert"
84578,"pydantic-geojson"
84569,"environment-kernels"
84561,"zaproxy"
84539,"nextmock"
84525,"flask-awscognito"
84516,"apache-airflow-providers-singularity"
84433,"cybox"
84419,"jsonasobj"
84391,"tfa-nightly"
84371,"asgi-ratelimit"
84352,"cognee"
84303,"unipath"
84245,"hatch-mypyc"
84242,"pipablepytorch3d"
84220,"linode-api4"
84209,"dijkstar"
84202,"coal-library"
84171,"colpali-engine"
84165,"alibabacloud-sas20181203"
83956,"auth"
83951,"types-aiobotocore-servicediscovery"
83948,"stix"
83908,"auraloss"
83899,"speaklater"
83891,"django-clickhouse-backend"
83862,"river"
83838,"drf-access-policy"
83815,"dlt-runtime"
83803,"edam-ontology"
83796,"ramp-packer"
83795,"spsdk-pyocd"
83743,"metaflow-checkpoint"
83717,"quickchart-io"
83716,"pymorphy3-dicts-uk"
83699,"djade"
83673,"mitmproxy-macos"
83664,"random-address"
83663,"xkcdpass"
83662,"urlpath"
83659,"maturin-import-hook"
83636,"python-geoip"
83632,"tensorflow-macos"
83627,"mistral-vibe"
83611,"flake8-executable"
83608,"weblate-language-data"
83596,"contentful-management"
83551,"yeref"
83546,"pybids"
83537,"tobiko-cloud-api-client"
83523,"trulens-core"
83520,"pymgclient"
83519,"requests-hardened"
83511,"uxarray"
83505,"snakemake-interface-report-plugins"
83496,"conda-inject"
83489,"dask-glm"
83480,"dlthub"
83475,"convertbng"
83463,"alibabacloud-cs20151215"
83459,"pytest-stub"
83453,"robotframework-archivelibrary"
83438,"ms-swift"
83428,"flet-cli"
83424,"uv-sort"
83412,"re-assert"
83403,"mailslurp-client"
83402,"garmin-fit-sdk"
83397,"wikitextparser"
83383,"fingerprint-pro-server-api-sdk"
83347,"ddsp"
83313,"ds-store"
83313,"criteo-api-retailmedia-sdk"
83266,"aws-cdk-aws-msk-alpha"
83266,"mobsfscan"
83248,"openfermion"
83244,"httpdbg"
83242,"metar-taf-parser-mivek"
83241,"novu"
83203,"django-bootstrap-datepicker-plus"
83163,"chargehound"
83136,"beets"
83113,"intbitset"
83075,"tetgen"
83073,"shot-scraper"
83064,"alibabacloud-rds20140815"
83052,"salt"
83024,"alipay-sdk-python"
83019,"localstack-extension-platform-observability"
83018,"brother-ql-inventree"
82992,"amalgam-lang"
82973,"httpx-socks"
